direccion,horario,latitud,localidad,longitud,municipio,precio_gasoleo_a,precio_gasoleo_b,precio_gasoleo_premium,precio_gasolina_95_e10',precio_gasolina_95_e5,precio_gasolina_95_e5_premium,precio_gasolina_98_e10,precio_gasolina_98_e5,provincia,rotulo,ideess,id_municipio,id_provincia
"CALLE PIO XII, S.N.",L-D: 06:00-22:00,41.511278,VILASSAR DE DALT,2.361389,Vilassar de Dalt,1.759,NA,1.859,NA,1.859,NA,NA,2.019,BARCELONA,REPSOL,1808,1168,08
"POL.IND.""ELS.GARROFERS"", 38",L-D: 24H,41.512361,VILASSAR DE MAR,2.384556,Vilassar de Mar,1.609,NA,NA,NA,1.669,NA,NA,1.759,BARCELONA,"BENZINERA  "" 38 """,8232,1169,08
"CARRETERA NACIONAL II KM. 639,5",L-D: 24H,41.495722,VILASSAR DE MAR,2.379111,Vilassar de Mar,1.749,NA,1.839,NA,1.849,NA,NA,1.991,BARCELONA,BP PLANAMAR,9475,1169,08
"CTRA.FORAL BI-633 km 32,3",L: 07:00-22:00,43.170556,ABADIÑO-ZELAIETA,-2.597556,Abadiño,1.649,NA,1.709,NA,1.749,NA,NA,1.949,BIZKAIA,EUSKOIL-STAR PETROLEUM,1,7457,48
"BARRIO MURUETA, S/N",L-D: 24H,43.171889,ABADIÑO-ZELAIETA,-2.618111,Abadiño,1.739,NA,1.829,NA,1.759,NA,NA,1.899,BIZKAIA,EROSKI,155,7457,48
"CR N-634, 127,2",L-D: 06:00-22:00,43.321861,ABANTO,-3.068056,Abanto y Ciérvana-Abanto Zierbena,1.779,NA,1.859,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,228,7458,48
"AT A-8, 131",L-D: 24H,43.327111,ABANTO,-3.067722,Abanto y Ciérvana-Abanto Zierbena,1.799,NA,1.899,NA,1.819,NA,NA,1.979,BIZKAIA,PETRONOR,245,7458,48
"AT A-8, 131",L-D: 24H,43.3285,ABANTO,-3.068806,Abanto y Ciérvana-Abanto Zierbena,1.799,NA,1.899,NA,1.819,NA,NA,1.979,BIZKAIA,PETRONOR,244,7458,48
"POL.IND. EL CAMPILLO, PARC. 1-2 FASE II",L-V: 06:00-22:00; S: 08:00-15:00,43.307222,ABANTO,-3.078528,Abanto y Ciérvana-Abanto Zierbena,1.789,NA,1.879,NA,1.819,NA,NA,1.969,BIZKAIA,E.S.EL CAMPILLO,9933,7458,48
"CR BI-636, 4",L-V: 06:00-20:00; S-D: 09:00-20:00,43.246528,ALONSOTEGI,-2.980472,Alonsotegi,1.779,NA,1.879,NA,1.779,NA,NA,1.939,BIZKAIA,PETRONOR,241,7460,48
"CR A-8  BILBAO BEHOBIA P.K. 99,7",L-D: 24H,43.231556,AMOREBIETA,-2.756306,Amorebieta-Etxano,1.789,NA,1.889,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,203,7461,48
CARRETERA BI-635 KM. 20,L-V: 06:30-20:00; S: 08:00-15:00,43.22925,AMOREBIETA,-2.729444,Amorebieta-Etxano,1.779,NA,1.849,NA,1.799,NA,NA,1.959,BIZKAIA,REPSOL,175,7461,48
CARRETERA BI-635 KM. 20,L-V: 06:00-20:30; S: 08:00-14:00,43.229472,AMOREBIETA,-2.729861,Amorebieta-Etxano,1.779,NA,1.849,NA,1.799,NA,NA,NA,BIZKAIA,REPSOL,176,7461,48
"CR N-634, 93",L-V: 06:00-22:00; S-D: 08:00-22:00,43.228917,AMOREBIETA,-2.752944,Amorebieta-Etxano,1.779,NA,1.879,NA,1.789,NA,NA,1.949,BIZKAIA,REPSOL,227,7461,48
"CR A-8 BILBAO-BEHOBIA ,P.K. 100",L-D: 24H,43.230083,AMOREBIETA,-2.754028,Amorebieta-Etxano,1.789,NA,1.889,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,204,7461,48
"AU AP-68, 6",L-D: 24H,43.190194,ARRIGORRIAGA,-2.897389,Arrigorriaga,1.789,NA,1.889,NA,1.799,1.839,NA,1.959,BIZKAIA,PETRONOR,208,7469,48
"AVENIDA AIXARTE,",L-V: 06:00-22:00; S-D: 07:00-22:00,43.201194,ARRIGORRIAGA,-2.898583,Arrigorriaga,1.729,1.33,1.769,NA,1.719,NA,NA,1.819,BIZKAIA,AVIA AJARTE,15,7469,48
CRTA. N-240 BILBAO - VITORIA (N-240 km 26),L-D: 06:00-22:00,43.134111,ELEJABEITIA,-2.781,Artea,1.689,1.409,NA,NA,1.769,NA,NA,1.899,BIZKAIA,"ARTEA OIL , S.A.",11093,7470,48
"CR. BI-100 km 25,7",L-V: 07:00-22:00; S-D: 08:00-22:00,43.411583,BASIGO,-2.814667,Bakio,1.739,NA,NA,NA,1.779,NA,NA,NA,BIZKAIA,AVIA,150,7474,48
"PLAZA LOS FUEROS,",L-V: 07:30-20:30; S: 08:00-14:00,43.193722,BALMASEDA,-3.196194,Balmaseda,1.759,NA,NA,NA,1.789,NA,NA,NA,BIZKAIA,REPSOL,198,7475,48
"CL DE LA RIBERA , 11",L-D: 07:00-22:00,43.292806,SAN VICENTE DE BARAKALDO,-3.004722,Barakaldo,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,246,7476,48
"CALLE MUNOA,, SN",L-D: 06:00-22:00,43.280083,SAN VICENTE DE BARAKALDO,-2.978861,Barakaldo,1.779,NA,1.879,NA,1.799,NA,NA,1.959,BIZKAIA,REPSOL,211,7476,48
"CALLE KAREAGA, 40",L-D: 24H,43.287194,SAN VICENTE DE BARAKALDO,-3.004194,Barakaldo,1.729,NA,1.819,NA,1.759,NA,NA,NA,BIZKAIA,EROSKI,156,7476,48
CARRETERA BILBAO-SANTANDER KM. 120,L-D: 06:00-22:00,43.288694,SAN VICENTE DE BARAKALDO,-3.010167,Barakaldo,1.729,NA,1.799,NA,1.759,NA,NA,NA,BIZKAIA,GALP,163,7476,48
"BARRIO IBARRETA, SN",L-J: 06:00-15:30; V: 06:00-15:00; S: 06:00-10:00,43.231333,ARIZGOITI,-2.886417,Basauri,1.799,NA,1.879,NA,1.849,NA,NA,1.989,BIZKAIA,CEPSA,166,7478,48
"POLIGONO ZABALANDI AUZOA, 20",L-D: 24H,43.2275,ARIZGOITI,-2.875889,Basauri,1.719,NA,1.779,NA,1.739,NA,NA,NA,BIZKAIA,EROSKI,152,7478,48
"AVENIDA CERVANTES, 51",L-D: 24H,43.240944,ARIZGOITI,-2.879028,Basauri,1.539,NA,NA,NA,1.639,NA,NA,NA,BIZKAIA,URBI LOW COST,14709,7478,48
CARRETERA BOLUETA-ARRIGORRIAGA KM. 6,L-D: 06:00-22:00,43.226306,ARIZGOITI,-2.889111,Basauri,1.779,NA,1.869,NA,1.809,NA,NA,1.959,BIZKAIA,PETRONOR,206,7478,48
"CALLE URBI, 4",L-D: 24H,43.23825,BASAURI,-2.875722,Basauri,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,EUSKADILOWCOST,14693,7478,48
"CALLE KISKENE, 1",L-D: 07:00-22:00,43.372528,BERANGO,-2.996639,Berango,1.759,NA,1.859,NA,1.789,1.819,NA,1.949,BIZKAIA,REPSOL,14281,7480,48
"CR BI-631, 32",L-D: 06:00-22:00,43.419889,BERMEO,-2.736361,Bermeo,1.759,1.404,1.839,NA,1.789,NA,NA,1.949,BIZKAIA,PETRONOR,180,7481,48
"CARRETERA N-634 KM. 76,4",L-D: 06:30-21:30,43.166722,BERRIZ-OLAKUETA,-2.58525,Berriz,1.799,NA,1.865,NA,1.819,NA,NA,NA,BIZKAIA,CEPSA,158,7483,48
"CARRETERA 634 PK 77,310 KM  DONOSTIA/SAN SEBASTAIN A SANTANDER Y LA CORUÑA POL IND EITUA Nº71 KM. 77,310",L-D: 24H,43.166306,EITUA,-2.595917,Berriz,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,EUSKADILOWCOST,14015,7483,48
CARRETERA BI-631 BILBAO-BERMEO KM. 11,L-D: 24H,43.27225,BILBAO,-2.903778,Bilbao,1.779,NA,1.869,NA,1.809,NA,NA,1.951,BIZKAIA,BP BILBAO - STO DOMINGO MD,170,7484,48
"CARRERO BI-631 BILBAO BERMEO, 11",L-D: 06:00-22:00,43.272611,BILBAO,-2.903028,Bilbao,1.779,NA,1.869,NA,1.809,NA,NA,1.951,BIZKAIA,BP BILBAO - STO DOMINGO MI,9771,7484,48
"AVENIDA ALTO DE ENEKURI, 5",L-D: 06:00-22:00,43.286667,BILBAO,-2.958444,Bilbao,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,229,7484,48
"AVENIDA MIRAFLORES, 12",L-D: 06:00-22:00,43.246694,BILBAO,-2.911389,Bilbao,1.769,NA,1.865,NA,1.819,1.885,NA,NA,BIZKAIA,CEPSA,184,7484,48
"CALLE JUAN DE GARAY, 9",L-V: 08:30-16:00,43.255917,BILBAO,-2.932972,Bilbao,1.769,NA,NA,NA,NA,NA,NA,NA,BIZKAIA,CEPSA,165,7484,48
"VIADUCTO MIRAFLORES LARREAGABURU, 1",L-V: 06:00-22:00; S-D: 08:00-22:00,43.247694,BILBAO,-2.92425,Bilbao,1.779,NA,1.879,NA,1.799,NA,NA,1.959,BIZKAIA,REPSOL,10889,7484,48
"VIADUCTO MIRAFLORES LARREAGABURU, 2",L-D: 24H,43.248472,BILBAO,-2.924778,Bilbao,1.799,NA,1.899,NA,1.819,NA,NA,1.979,BIZKAIA,REPSOL,10890,7484,48
"CAMINO ARTIGAS, 10",L: 24H,43.249361,BILBAO,-2.969056,Bilbao,NA,NA,NA,NA,NA,NA,NA,NA,BIZKAIA,ZABALGARBI GNC,15511,7484,48
"CALLE REFRADIGAS, 1",L-D: 24H,43.349972,BILBAO,-3.07225,Bilbao,NA,NA,NA,NA,NA,NA,NA,NA,BIZKAIA,HAM BILBAO,13332,7484,48
"CR N-634, 115",L-V: 06:30-22:30; S-D: 07:30-22:30,43.265278,BILBAO,-2.961389,Bilbao,1.779,NA,1.879,NA,1.809,NA,NA,1.969,BIZKAIA,PETRONOR,216,7484,48
CARRETERA BI-631 KM. 10,L-D: 06:00-22:00,43.318583,DERIO,-2.876444,Derio,1.779,NA,1.879,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,186,7486,48
"POLIGONO ZONA COMERCIAL AEROPUERTO LOIU, 9",L-V: 12:00-14:00,43.306083,ALDEKONA (SAN ISIDRO),-2.900389,Derio,1.739,NA,1.799,NA,1.839,NA,NA,1.939,BIZKAIA,AVIA  USOA,12025,7486,48
CARRETERA ELORRIO KM. S/N,L-S: 06:00-22:20; D: 08:00-22:00,43.164944,DURANGO,-2.620333,Durango,1.585,NA,1.605,NA,1.675,NA,NA,1.775,BIZKAIA,ALCAMPO,160,7488,48
"BARRIO SAN AGUSTIN, S/N",L-D: 07:00-19:00,43.130194,ELORRIO,-2.562639,Elorrio,1.739,NA,NA,NA,1.769,NA,NA,NA,BIZKAIA,EROSKI,13503,7491,48
"BARRIO SAN FAUSTO, 2",L-D: 07:00-21:00,43.130583,ELORRIO,-2.548889,Elorrio,1.809,1.529,1.875,NA,1.849,NA,NA,1.909,BIZKAIA,CEPSA,217,7491,48
P.I. SAN AGUSTIN S/N MODULO 3/4,L-D: 24H,43.130278,ELORRIO,-2.564722,Elorrio,1.799,NA,NA,NA,NA,NA,NA,NA,BIZKAIA,GALP,223,7491,48
"CARRETERA BI-3704 KM. 5,5",L-V: 06:00-22:00; S-D: 08:00-22:00,43.291222,ERANDIO-GOIKOA,-2.960417,Erandio,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,PETRONOR,240,7492,48
"CL RIBERA DE AXPE, 19",L-V: 06:00-22:00; S-D: 08:00-22:00,43.313056,ERANDIO-GOIKOA,-2.984639,Erandio,1.779,NA,1.859,NA,1.819,NA,NA,1.979,BIZKAIA,REPSOL,231,7492,48
"CTRA.LUTXANA-ASÚA, 36 km CENTRO COMERCIAL M",L-S: 07:30-21:30,43.303333,ERANDIO-GOIKOA,-2.952833,Erandio,1.699,NA,1.779,NA,1.799,NA,NA,NA,BIZKAIA,SHELL,222,7492,48
CARRETERA BI-3704 ASUA-LOIU KM. 57,L-V: 07:00-22:00; S-D: 08:00-22:00,43.307528,ERANDIO-GOIKOA,-2.944833,Erandio,1.779,NA,1.859,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,178,7492,48
"CARRETERA BI-3704 KM. 5,5",L-V: 06:00-22:00; S-D: 08:00-22:00,43.291,ERANDIO-GOIKOA,-2.959889,Erandio,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,PETRONOR,239,7492,48
"CARRETERA N634 KM. 106,4",L-V: 06:00-21:00; S: 07:00-21:00,43.250806,ETXEBARRI,-2.888444,"Etxebarri, Anteiglesia de San Esteban-Etxebarri Doneztebeko",1.779,NA,1.869,NA,1.809,1.849,NA,1.959,BIZKAIA,REPSOL,232,7496,48
"CARRETERA N634 KM. 106,4",L-V: 05:00-22:45; S: 06:00-22:45; D: 06:00-22:00,43.250667,ETXEBARRI,-2.889028,"Etxebarri, Anteiglesia de San Esteban-Etxebarri Doneztebeko",1.779,NA,1.869,NA,1.809,1.849,NA,1.959,BIZKAIA,REPSOL,233,7496,48
"CARRETERA N 634 KM. 96,700",L: 06:00-22:00,43.231972,ERLECHES,-2.792667,Galdakao,1.559,NA,1.719,NA,1.659,NA,NA,NA,BIZKAIA,AVIA,12821,7500,48
"CARRETERA N-634 KM. 99,1",L-V: 07:00-21:30; S: 08:00-20:00; D: 09:00-15:00,43.236056,ERLECHES,-2.803833,Galdakao,1.789,NA,1.889,NA,1.789,NA,NA,NA,BIZKAIA,REPSOL,193,7500,48
"CARRETERA N-634 KM. 96,700",L-D: 24H,43.23175,ERLECHES,-2.791056,Galdakao,1.559,NA,1.559,NA,1.659,NA,NA,NA,BIZKAIA,EASYGAS,10244,7500,48
"CARRETERA N-634 KM. 101,8",L-V: 06:00-22:00; S-D: 08:00-22:00,43.227389,ELEXALDE GALDAKAO,-2.838194,Galdakao,1.789,NA,1.889,NA,1.799,NA,NA,1.959,BIZKAIA,REPSOL,12350,7500,48
"CL APERRIBAY, 15",L-V: 06:30-21:30; S-D: 08:00-21:30,43.240111,USANSOLO,-2.873056,Galdakao,1.779,NA,1.879,NA,1.809,NA,NA,1.969,BIZKAIA,PETRONOR,200,7500,48
"PLAZA SAN JUAN, 1",L-V: 08:00-15:30,43.318167,GERNIKA-LUMO,-2.673417,Gernika-Lumo,1.769,NA,NA,NA,1.915,NA,NA,1.979,BIZKAIA,CEPSA,167,7506,48
"CTRA. GERNIKA-AMOREBIETA km KM 1,5",L-V: 06:00-22:00; S-D: 07:00-21:00,43.2965,GERNIKA-LUMO,-2.686944,Gernika-Lumo,1.719,NA,NA,NA,1.789,NA,NA,1.899,BIZKAIA,AVIA,11144,7506,48
"POLIGONO TXAPORTA, S/N",L-S: 07:00-21:00; D: 08:00-21:00,43.304944,GERNIKA-LUMO,-2.678222,Gernika-Lumo,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,243,7506,48
CARRETERA BI-3737 KM. S/N,L-J: 06:00-00:00; V-S: 06:00-01:00; D: 06:00-00:00,43.361056,ANDRA MARI,-3.006167,Getxo,1.749,1.419,1.849,NA,1.799,NA,NA,1.959,BIZKAIA,REPSOL,174,7507,48
CARRETERA BI-3737 KM. S/N,L-D: 06:00-22:00,43.360917,ANDRA MARI,-3.005278,Getxo,1.749,NA,1.849,NA,1.799,1.859,NA,1.959,BIZKAIA,REPSOL,173,7507,48
"PLAZA REGOLLO, S/N",L-D: 00:00-23:59,43.340389,ALGORTA,-2.99475,Getxo,1.779,NA,NA,NA,1.819,NA,NA,NA,BIZKAIA,CEPSA,195,7507,48
"BARRIO POL.IND. ISASI, 42",L-D: 24H,43.183694,ZUBIETE,-3.061972,Gordexola,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,EUSKADILOWCOST,13279,7509,48
"POLIGONO SAGASTIKOETXE, S/N",L-D: 24H,43.408083,URESARANTZE AUZOA,-2.9305,Gorliz,1.709,NA,1.759,NA,1.739,NA,NA,NA,BIZKAIA,EROSKI,11884,7510,48
"CARRETERA BI-636 KM. 15,5",L-D: 06:00-22:00,43.204333,SODUPE,-3.047306,Güeñes,1.759,NA,1.859,NA,1.779,NA,NA,NA,BIZKAIA,PETRONOR,237,7511,48
"AVENIDA LEHENDAKARI AGUIRRE, 22",L-D: 06:00-22:00,43.163778,IGORRE,-2.777556,Igorre,1.699,NA,1.809,NA,1.779,NA,NA,NA,BIZKAIA,AVIA,248,7513,48
"POLIGONO ARRIANDI, 1",L-D: 06:30-22:30,43.182722,IURRETA,-2.66125,Iurreta,1.609,NA,1.689,NA,1.689,NA,NA,1.829,BIZKAIA,ARRIBIDE,13500,7515,48
CARRETERA N-634 KM. 84,L-V: 07:00-15:00,43.185778,IURRETA,-2.671556,Iurreta,1.699,NA,1.779,NA,1.804,NA,NA,1.944,BIZKAIA,SHELL,4,7515,48
"CR N-634, 81,7",L-D: 06:00-22:00,43.175167,IURRETA,-2.641389,Iurreta,1.789,NA,1.889,NA,1.799,NA,NA,1.949,BIZKAIA,REPSOL,183,7515,48
CARRETERA N-634 KM. 84,L-D: 24H,43.186278,IURRETA,-2.671,Iurreta,1.699,NA,1.779,NA,1.804,NA,NA,1.944,BIZKAIA,SHELL,12,7515,48
BI-623 km 31,L: 06:00-22:00,43.145611,IZURZA,-2.644972,Izurtza,1.689,NA,1.779,NA,1.779,NA,NA,1.919,BIZKAIA,AVIA,161,7516,48
"CL AMBASAGUAS, 7",L-D: 08:00-21:00,43.238139,CARRANZA,-3.355694,Karrantza Harana/Valle de Carranza,1.799,1.499,1.899,NA,1.859,NA,NA,NA,BIZKAIA,PETRONOR,224,7517,48
"POLIGONO PATAKON, 7",L: 24H,43.263361,LARRABETZU,-2.811417,Larrabetzu,1.57,1.199,NA,NA,1.649,NA,NA,NA,BIZKAIA,BIDEKO,14966,7520,48
"AVENIDA IPARRAGUIRRE, 110",L-S: 08:00-22:30; D: 09:00-22:30,43.317694,LEIOA,-2.973194,Leioa,1.729,NA,1.829,NA,1.789,NA,NA,1.949,BIZKAIA,EROSKI,151,7522,48
"BARRIO PERURI, 38",L-D: 24H,43.340389,LEIOA,-2.994389,Leioa,1.729,NA,1.829,NA,1.789,NA,NA,1.949,BIZKAIA,EROSKI,153,7522,48
"AVENIDA IPARRAGUIRRE, 21",L-D: 24H,43.320444,LEIOA,-2.976194,Leioa,1.799,NA,1.879,NA,1.849,NA,NA,1.999,BIZKAIA,REPSOL,214,7522,48
"AVENIDA IPARRAGUIRRE, 108",L-D: 24H,43.319444,LEIOA,-2.97575,Leioa,1.799,NA,1.879,NA,1.849,NA,NA,1.999,BIZKAIA,REPSOL,215,7522,48
CARRETERA OLETA KM. 64,L-V: 06:00-22:00; S-D: 08:00-22:00,43.34525,LEKEITIO,-2.503472,Lekeitio,1.769,1.499,NA,NA,1.819,NA,NA,NA,BIZKAIA,EPERMENDI,10914,7523,48
"POLIGONO INDUSTRIAL MENDIETA-UZKOA, PARCELA II FINCA 1",L-D: 24H,43.210639,LEMOA,-2.790222,Lemoa,1.539,NA,1.549,NA,1.639,NA,NA,NA,BIZKAIA,BALLENOIL,15634,7524,48
"POLIGONO P.P.I. MENDIETA POZUETA PARCELA,5 POLIGONO II, 5",L-D: 24H,43.210917,LEMOA,-2.785444,Lemoa,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,EUSKADILOWCOST,14345,7524,48
CARRETERA BI-3704 KM. 57,L-D: 06:00-22:00,43.307861,ELOTXELERRI,-2.943556,Loiu,1.779,NA,1.859,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,177,7527,48
"POLIGONO GOITONDO, S/N",L-S: 07:00-22:00; D: 08:00-22:00,43.193861,MALLABIA,-2.519028,Mallabia,1.759,NA,NA,NA,1.819,NA,NA,1.959,BIZKAIA,AVIA,162,7528,48
"POLIGONO GOITONDO-BEKOA, 22",L-D: 07:00-22:00,43.200472,MALLABIA,-2.531361,Mallabia,1.569,NA,NA,NA,1.679,NA,NA,NA,BIZKAIA,PETROPRIX,15883,7528,48
"CR BI-633 BERRIZ-ONDARROA, 45,9",L-V: 06:00-22:00; S-D: 07:00-22:00,43.259611,MARKINA-XEMEIN,-2.523694,Markina-Xemein,1.779,NA,1.859,NA,1.779,NA,NA,1.919,BIZKAIA,PETRONOR,188,7530,48
"CARRETERA Bº ATXONDOA KM. 51,8",L-D: 06:00-22:00,43.280111,MARKINA-XEMEIN,-2.495722,Markina-Xemein,1.769,1.499,1.829,NA,1.829,NA,NA,1.949,BIZKAIA,PETRONOR,238,7530,48
"CR BI-635, 48,5",L-D: 06:00-22:00,43.412306,MUNDAKA,-2.702944,Mundaka,1.759,NA,1.839,NA,1.779,NA,NA,1.939,BIZKAIA,REPSOL,181,7536,48
"CARRETERA BI-3102 KM. 18,000",L-V: 06:20-22:00; S-D: 7:10-22:00,43.336472,MUNGIA,-2.835083,Mungia,1.769,1.369,NA,NA,1.819,NA,NA,1.939,BIZKAIA,GAMIZ,10243,7537,48
"CALLE ARITZ BIDEA, S/N",L-S: 06:00-23:00; D: 08:00-22:20,43.354389,MUNGIA,-2.839833,Mungia,1.558,NA,1.589,NA,1.658,NA,NA,NA,BIZKAIA,ALCAMPO,13459,7537,48
"CALLE BERMEO BIDEA, 17",L-D: 24H,43.358944,MUNGIA,-2.835556,Mungia,1.579,NA,1.629,NA,1.669,NA,NA,NA,BIZKAIA,NAFTE,14998,7537,48
"CALLE LAUAXETA OLERKARI, 54",L-D: 24H,43.358917,ATXURI,-2.856222,Mungia,1.559,NA,NA,NA,1.659,NA,NA,NA,BIZKAIA,EASYGAS,14915,7537,48
CARRETERA MUNGIA-PLENTZIA KM. 18,L-V: 06:00-22:00; S-D: 07:00-22:00,43.37725,BILLELA,-2.864861,Mungia,1.759,NA,1.859,NA,1.779,NA,NA,1.939,BIZKAIA,PETRONOR,187,7537,48
CR BI-631 20,L-D: 08:00-22:00,43.370667,LARRAURI,-2.805417,Mungia,1.769,NA,1.849,NA,1.789,NA,NA,1.949,BIZKAIA,REPSOL,169,7537,48
"CARRETERA AMOREBIETA - GERNIKA KM. 26,400",L-D: 24H,43.265278,USPARITXA,-2.686306,Muxika,1.559,NA,NA,NA,1.659,NA,NA,NA,BIZKAIA,EASYGAS,8577,7541,48
"CARRETERA AMOREBIETA - GERNIKA KM. 26,400",L-D: 24H,43.266222,USPARITXA,-2.685861,Muxika,1.559,NA,NA,NA,1.659,NA,NA,NA,BIZKAIA,EASYGAS,8576,7541,48
"CR BI-2522, 3,8",L-D: 06:00-22:00,43.120944,OROZKO,-2.912639,Orozko,1.769,NA,1.859,NA,1.789,NA,NA,1.931,BIZKAIA,BP BENGOECHEA,172,7544,48
"POLIGONO POLIGONO INDUSTRIAL S1-2 BALLONTI, 2",L-D: 24H,43.31325,ORTUELLA,-3.029444,Ortuella,1.569,NA,1.609,NA,1.669,NA,NA,1.839,BIZKAIA,EUSKADILOWCOST,14167,7545,48
"POLIGONO GRANADA, S/N",L-V: 06:00-22:00; S-D: 07:30-22:00,43.305833,ORTUELLA,-3.045,Ortuella,1.789,NA,1.879,NA,1.819,NA,NA,1.969,BIZKAIA,GASOLINERA ORTUELLA,11516,7545,48
"CARRETERA FORAL BI-VI ,623 KM. 44",L-D: 06:00-22:00,43.063139,OTXANDIO,-2.661972,Otxandio,1.689,NA,1.779,NA,1.779,NA,NA,1.919,BIZKAIA,AVIA,10848,7546,48
CARRETERA ASUA-PLENTZIA KM. 23,L-V: 06:00-22:00; S-D: 07:00-22:00,43.390333,PLENTZIA,-2.943917,Plentzia,1.759,1.343,1.819,NA,1.789,NA,NA,1.929,BIZKAIA,REPSOL,209,7547,48
"AVENIDA VEGA DE IBARRA, S/N",L-S: 07:00-21:00; D: 09:00-21:00,43.311639,PORTUGALETE,-3.024278,Portugalete,1.729,NA,1.819,NA,1.759,NA,NA,1.909,BIZKAIA,EROSKI,11386,7548,48
"RAMON Y CAJAL, S/N",L-D: 07:00-22:00,43.315389,PORTUGALETE,-3.021278,Portugalete,1.769,NA,1.869,NA,1.814,1.894,NA,NA,BIZKAIA,CEPSA,205,7548,48
"CL POLIG.IND. BALPARDA EL ARBOL , 2",L-V: 06:00-20:00; S: 10:00-15:00,43.319639,SANTURTZI,-3.045972,Santurtzi,1.799,NA,1.899,NA,1.819,NA,NA,1.979,BIZKAIA,REPSOL,10892,7549,48
"POLIGONO EL ARBOL, 1",L-D: 06:00-22:00,43.319639,SANTURTZI,-3.046944,Santurtzi,1.779,NA,1.879,NA,1.809,NA,NA,1.941,BIZKAIA,CEPSA,247,7549,48
"AVENIDA ANTONIO ALZAGA ETORBIDEA, 134",L-D: 24H,43.319389,SANTURTZI,-3.045333,Santurtzi,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,PLENOIL,15727,7549,48
"BARRIO BALPARDA, 8",L-D: 24H,43.318667,BALPARDA,-3.044889,Santurtzi,1.569,NA,NA,NA,1.669,NA,NA,NA,BIZKAIA,BALLENOIL,14863,7549,48
"CARRETERA BI-3745 KM. 9,2",L-D: 06:00-22:00,43.298472,SESTAO,-3.003139,Sestao,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,201,7550,48
"CARRETERA BARACALDO, VALLE DE TRÁPAGA, POL IND. IBARZAGARRA KM. S/N",L-D: 24H,43.299861,SESTAO,-3.004833,Sestao,1.779,NA,1.819,NA,1.809,NA,NA,1.959,BIZKAIA,CARREFOUR,13596,7550,48
"CARRETERA BI-3745 KM. 9,2",L-D: 24H,43.298861,SESTAO,-3.002694,Sestao,1.789,NA,1.889,NA,1.809,NA,NA,1.969,BIZKAIA,REPSOL,202,7550,48
"AVENIDA BABCOCK WILCOX  POLIGONO IBARZAHARRA, 2,4,6",L-S: 07:00-22:30,43.303444,SESTAO,-3.004222,Sestao,1.949,NA,NA,NA,2.036,NA,NA,2.136,BIZKAIA,COSTCO,15158,7550,48
"CL GRUPO LA PAZ, 1 (BI-3739 km 4,7)",L-D: 06:00-23:00,43.313194,SESTAO,-3.0105,Sestao,1.779,NA,1.869,NA,1.799,NA,NA,1.939,BIZKAIA,PETRONOR,185,7550,48
CARRETERA BI-PL KM. 20,L-V: 06:00-22:00; S-D: 07:00-22:00,43.382583,MOREAGA,-2.987361,Sopelana,1.694,NA,1.764,NA,1.754,NA,NA,1.894,BIZKAIA,GALP,219,7552,48
CARRETERA BI-PL KM. 20,L-V: 06:00-22:00; S-D: 07:00-22:00,43.382222,MOREAGA,-2.988472,Sopelana,1.694,NA,1.764,NA,1.754,NA,NA,1.894,BIZKAIA,GALP,220,7552,48
"CL BARRIO MERCADILLO, S.N. (BI-2701 km 0,9)",L-D: 07:00-22:00,43.267,SOPUERTA,-3.152944,Sopuerta,1.759,NA,1.859,NA,1.779,NA,NA,1.939,BIZKAIA,REPSOL,234,7553,48
AUTOPISTA AP-68 KM. 6,L-D: 24H,43.18975,UGAO-MIRABALLES,-2.894444,Ugao-Miraballes,1.789,NA,1.889,NA,1.799,NA,NA,1.959,BIZKAIA,PETRONOR,207,7557,48
"CL MUNGUIA BI-3121, 24,2",L-S: 07:00-22:00; D: 08:00-22:00,43.366194,URDULIZ,-2.930028,Urduliz,1.759,NA,1.819,NA,1.789,NA,NA,1.929,BIZKAIA,PETRONOR,182,7558,48
"POLIGONO IGELTZERA KALEA, 2",L-D: 24H,43.380556,URDULIZ,-2.95975,Urduliz,1.679,NA,1.759,NA,1.789,NA,NA,1.929,BIZKAIA,SHELL,15088,7558,48
